_id,Major1,Major2,Major3
1473535,HCDE,,
1559769,ART,,
940705,C SCI,LING,
1650679,PSYCH,,
1341804,CHIN,,
1574978,ANTH,,
1402924,ENVIR,,
1323474,ACCTG,FINANC,
1593527,ECON,MATH,
1582876,FINANC,OSCM,
1316884,C SCI,MUSAP,
1720796,SOC WF,,
1235253,PSYCH,,
1475324,CHEM,,
657764,BIOL,,
1630740,ECFS,,
1447116,ACCTG,FINANC,
1494742,LSJ,,
1577472,CM,,
1501764,DRAMA,,
1713375,MEDXD,,
1586108,MICRO,,
1397676,SOC,COM,
1384264,ECFS,,
1482767,AES,,
1567298,EDUC,,
1402973,PSYCH,,
1584752,GEOG,,
1466059,PSYCH,,
1474970,PH,,
1655627,PSYCH,,
1328515,ACCTGX,,
1485652,CIV E,,
1645939,POL S,,
1408468,PH,,
1390702,ART,,
1388059,COM,,
1522708,AES,,
1394712,ART,,
1392302,INFO,,
1574468,MKTG,,
1766249,ECO,,
1723562,ANTH,,
1595080,ECON,,
1486164,ECFS,,
1587710,ACCTG,MKTG,
1517836,BIOL,,
1389253,ECON,,
1564270,CIV E,,
1416384,CIV E,,
1395238,SCM,,
1410949,BIOCHM,,
1396665,ASTR,PHYS,
1406610,ENVIR,,
1281102,ANTH,,
1325254,SOC,,
1580453,C SCI,,
1064659,EELLC,,
1579723,ASTR,PHYS,
1416761,M E,,
1502282,N MATR,,
1565337,C SCI,,
1831118,BIOL,,
1469644,ARCHST,CM,
1480884,ESRM,,
1348999,MEDXD,,
1494423,C SCI,,
1393254,COM,,
1537642,ENGL E,,
1406852,ESRM,ECON,
1403551,COM,,
1484172,FRENCH,,
1238565,BIOCHM,,
1470288,BIOL,,
1233575,ART,,
1637830,CHEM E,,
1481065,STAT,ECON,
1489105,ECON,,
1558662,CHEM,,
1391432,M E,,
1580578,BIOL,,
1469557,M E,,
1382483,E E,,
1638332,GWSS,SOC WF,
1397049,SASIAN,ANTH,
1581378,BIOL,,
1493961,BIOCHM,BIOL,
1039143,SIS,,
1407661,M E,,
1501559,ECON,,
1328523,MUSAP,ENGL,
1392289,CIV E,,
1657481,BIOL,,
1621499,CORSLP,,
1573355,MS E,,
1670601,FINANC,,
1538066,HIST,,
1494077,SWED,BIOL,
1464835,ENVIR,,
1580782,PHYS,,
1542402,E E,,
1329146,BIOL,,
1398061,COM,,
1629805,HCDE,,
1398116,B A,,
1413881,PSYCH,,
1577660,CHEM,,
1831432,M E,,
1646442,SOC WF,,
1337113,MATH,,
1680178,ACCTG,,
1103291,NBIO,,
1631806,E E,,
1585120,A A,,
1537524,MS E,,
1445578,ECON,,
1623955,A A,,
1186019,PSYCH,,
1231137,RELIG,,
1531956,SOC,,
1576476,BIOL,,
1521225,ACCTG,,
1404180,ART,COM,
1724269,PSYCH,,
1562341,NBIO,,
1499530,I S,OSCM,
1472240,CIV E,,
1397434,POL S,,
1554913,PSYCH,,
1497058,CIV E,,
1403639,MATH,,
1705304,COM,,
586934,ANTH,,
1504164,ECON,SIS,
1391801,MATH,,
1385112,BIOL,,
1830060,C SCI,,
1323483,ESRM,,
1393504,SISA,,
1031332,INDIV,,
1403921,MKTG,,
1552544,INFO,INFO,
1367955,SOC,,
1415230,PSYCH,,
1386852,L ARCH,,
1406908,FINANC,,
1397057,POL S,CHID,
1497208,PSYCH,,
1499089,BIOCHM,,
1469549,BIOL,,
1390624,COM,,
1630362,ECON,,
1357784,FINANC,,
1332385,E E,,
1387214,POL S,LSJ,
1414007,BIOL,,
1581370,PH,,
1742639,PSYCH,,
1829440,MS E,,
1567526,FINANC,,
1498658,BIOEN,,
1430440,ART,,
1537351,MATH,,
1580280,CEP,,
1520174,BIOL,,
1333521,M E,ECON,
1501647,ECON,PH,
1424495,POL S,,
1290223,CM,,
1574280,COM,,
1339939,COM,,
1479880,ESRM,,
1397936,ENTRE,,
1476884,COM,ANTH,
1823155,A A,,
1581291,BIOCHM,,
1411894,OSCM,ACCTG,
1558530,ESS,,
1536471,ECFS,,
1585588,C SCI,MATH,
1478027,SISA,,
1483792,E E,,
1501161,BIOCHM,,
1477846,BIOCHM,,
1564516,PHYS,,
1576316,HRMGT,I S,
1487496,ART,,
1486439,HCDE,,
1582981,IND E,,
1332059,CEP,,
1547035,A A,,
1416600,ANTH,,
1302681,PSYCH,,
1383252,BIOL,,
1399983,JAPAN,,
1333323,BIOL,ANTH,
1566558,ESRM,,
1711734,FINANC,,
1472705,EDUC,,
1537371,MATH,,
1493264,ECON,,
1183941,COM,,
1387322,E E,,
1402506,ART,,
1624164,SOC,,
1664893,PH,,
1328258,SOC,AES,
1406782,NURS,,
1499577,GEOG,,
1582249,CIV E,,
1593871,MATH,ECON,
1476093,BIOL,,
1574176,PHYS,,
1703901,INFO,,
1733869,COM,,
1063760,NURS,,
1485950,BIOEN,,
1400683,EDUC,,
1383826,A A,,
1577543,CHEM E,,
1567785,BIOL,,
1536993,CIV E,,
1308811,FINANC,,
1645565,ARCHST,,
1283526,C SCI,,
1489612,PSYCH,LSJ,
1821767,COM,,
1579334,PSYCH,,
1236678,GEOG,,
1830533,IND E,,
1393910,CM,,
1626599,NURS,,
1397928,EDUC,,
1388229,ACCTG,I S,
1308860,PHARMD,,
1413964,ACMS,,
1587656,PHYS,,
1583544,ART,,
1637253,ECFS O,,
1243955,MEDSLP,,
1489411,E E,,
1577696,MS E,,
739226,ISS O,,
1585583,GEOG,,
1399054,MKTG,HRMGT,
1489077,ENGL,,
1413506,ENVIR,,
1333227,POL S,,
1479435,CLAS,,
1488354,ANTH,SISLA,
1561485,INFO,,
1567431,BIOCHM,BIOL,
1554810,E E,,
1538076,BIOL,,
1489971,ENTRE,,
1830179,PSYCH,,
1557616,BIOL,,
1408987,BIOL,,
1452871,MATH,,
1411004,COM,,
1415163,BIOL,,
1771843,POL S,,
1553600,NURS,,
1744127,FINANC,,
1497835,NBIO,,
1306852,ART,,
1472241,PHARMD,,
1488393,A A,,
1312476,C SCI,,
1476502,MUSAP,,
1389131,CHEM E,,
1397207,ENV H,BIOCHM,
1506669,CHID,,
1586131,MS E,,
1495381,POL S,,
1394747,L ARCH,,
1476274,BIOL,,
1403640,PSYCH,COM,
1444415,BIOCHM,,
1340440,ACCTG,,
1623983,C SCI,,
1527020,NBIO,,
1591473,POL S,PHIL,
1333234,PHYS,,
1588046,NURS,,
1497931,ARCHST,,
1406617,E E,,
1479995,CHEM E,,
1611841,SCM,,
1594564,C SCI,,
1504418,GWSS,,
1821775,CIV E,,
1591558,BIOL,,
1392408,ENTRE,MKTG,
1570703,CIV E,,
1591863,CSE M,,
1413695,GEOG,,
1415573,C SCI,,
1716264,ECFS,,
1467936,FRENCH,NEAR E,
1726817,PH,,
1562487,ANTH,,
1586103,CIV E,,
1588742,PSYCH,ENGL,
1364852,CIV E,,
1541408,C SCI,,
375569,POL S,,
1137468,ISS O,,
1583934,PH,,
1711714,BIOCHM,,
1726390,SIS,,
1582317,COM,BIOL,
1580165,PHIL,,
1326513,PHYS,,
1407565,CHID,,
1409463,SPAN,,
1586255,INFO,,
1575793,MATH,,
1338279,DESIGN,,
1624831,GEOG,,
1571721,COM,,
1579591,HCDE,,
1480843,COM,,
1586436,ANTH,,
1506049,ANTH,,
1622510,SISA,,
1561185,CIV E,,
1395176,COM,SISA,
1391712,MICRO,,
1496551,BIOL,,
1416580,MATH,,
1830818,SPHSCX,,
1399187,ART,,
1588866,CMP E,,
1626588,BIOCHM,,
1525222,FINANC,,
901080,ISS O,,
1482673,ECFS,,
1414230,BIOCHM,,
1476904,MKTG,,
1489194,ACMS,,
1542730,SISA,,
1743348,PHIL,,
1547519,CSE,,
1382633,HCDE,C SCI,
1394995,HIST,ENGL,
1500671,PSYCH,ART,
1743843,SPHSC,,
1743808,COM,,
1823271,ENGL,,
1398032,CIV E,,
1477215,CM,,
1554870,COM,,
1343268,BIOCHM,,
1470134,IND E,,
1640629,CHEM E,,
1630326,FINANC,I S,
1407599,ART,,
1307635,MKTG,OSCM,
1410658,E E,INFO,
1393817,CHID,,
1498193,ESRM,,
1630027,ANTH,,
1472651,ECFS,,
1616331,BIOCHM,NBIO,
1556036,PH,,
1384299,COM,,
1271539,C SCI,,
1647286,MICRO,,
1619962,COM,,
1293332,ISS O,,
1562919,CM,,
1681177,PH,,
1500944,ART,,
1409073,BIOL,,
1417666,C SCI,,
1286498,FINANC,,
1307217,NURS,,
1397252,ESS,,
1495361,C SCI,,
1453435,COM E,,
1494582,BIOCHM,,
1496410,BIOEN,,
1396939,BIOL,,
1478360,HCDE,,
1483176,ECFS,,
1544674,LSJ,POL S,
1824535,PH,,
1472858,MKTG,ENTRE,
1579100,ECON,,
1403326,POL S,ESRM,
1637581,HIHIME,,
1402286,LING,,
1334544,PSYCH,,
1538237,ART,,
1413265,PH,,
1484090,PHIL,,
1744292,ECFS O,,
1402570,AES,,
1484241,ECON,,
1581565,DESIGN,,
1329151,BIOL,,
1399946,POL S,,
1233643,ECFS,,
1628080,POL S,,
1482436,ECFS,SOC,
1574357,CIV E,,
1585475,BIOEN,,
1308051,NBIO,SASIAN,
1568964,CEP,,
1577479,PH,,
1399279,BIOCHM,,
1489202,GEOG,,
1490670,ECON,MATH,
1410695,L ARCH,,
1577075,BIOCHM,,
1382135,SPHSC,,
1565115,C SCI,,
1267224,DRAMA,ENGL,
1579563,OCEAN,,
1571533,POL S,,
1403496,SPHSC,,
1311134,PSYCH,,
1305167,BIOCHM,,
1307790,ACCTG,FINANC,
1489592,PHYS,,
1406686,MS E,,
1585713,ACMS,,
1413373,B A,,
1399557,ECON,,
1500507,ECON,,
1502385,E E,,
1571771,ECON,,
1628824,BIOL,,
1726940,C SCI,,
1493630,MICRO,,
1581030,BIOL,,
1467409,BIOCHM,BIOL,
1561700,OSCM,,
1384380,CIV E,,
1417062,CHEM,,
1039823,NURSX,,
1403969,COM,,
1343372,ART H,,
1476188,ANTH,,
1537295,BIOEN,,
1743836,SOC,,
1499375,C SCI,,
1494930,INFO,,
1592668,FINANC,,
1585142,CHEM E,,
1358028,PSYCH,,
1646766,ART,,
1488993,SISA,,
1410955,C SCI,,
1496467,NURS,PH,
1392665,ECON,,
1632934,SISA,,
1586248,C SCI,,
1488337,PHIL,LSJ,
1471669,FINANC,,
1323484,POL S,,
1489887,ENGL,,
1497188,C SCI,E E,
1848733,ECFS,,
1403083,SPAN,,
1486707,BIOCHM,,
1493865,SIS,,
1732891,ISS O,,
1393358,LING,,
1529580,MATH,,
1404412,GEOG,,
1498939,ACCTG,MKTG,
1583995,E E,,
1313608,HIST,RELIG,
590604,C LIT,,
1401690,CM,,
1396612,BIOL,,
1341648,RELIG,,
1599398,ACCTG,,
1487396,N MATR,,
1558328,C SCI,ACMS,
1390609,BIOL,,
1627516,COM E,,
1484541,INFO,,
1494759,NURS,,
1593593,ACMS,,
1468995,DENT,,
1509543,COM,,
1506810,MS E,,
1494756,MICRO,,
1537098,BIOL,,
1722750,ART,,
1566551,ANTH,,
1590616,ECFS,,
1397338,PHYS,,
1547518,BIOL,,
1497578,BIOL,,
1529416,URBDP,,
1591738,CSE M,,
1308032,ENVIR,,
1494206,A A,,
1273005,NURS,,
1471823,FINANC,MKTG,
1504099,M E,,
1398133,PSYCH,BIOL,
1270373,LING,,
1446086,ANTH,GEOG,
1482760,C LIT,,
1488718,PSYCH,,
1562927,COM,,
1093244,MS E,,
1386665,COM,LSJ,
1588513,PSYCH,,
1493357,ANTH,PSYCH,
1506371,A A,,
1401907,E E,,
1577079,ACCTG,,
1614335,BIOL,,
1559950,ENGL,ECON,
1575882,I S,,
1508531,ENGL,,
1571694,NURS,,
1402201,ANTH,,
1439302,HIHIME,,
1584039,COM,,
1725670,ECFS,,
1587360,INFO,,
31773,ANTH,,
1488268,MATH,ECON,
1613564,B A,,
1575061,ARCHST,,
1402169,BIOL,,
1396730,A A,,
1598868,M E,,
1592385,ECON,,
1585181,FINANC,,
1336872,PSYCH,ECON,
1486854,M E,,
1396946,MICRO,,
1308796,ESRM,,
1497440,MATH,,
1558320,COM,,
1379772,BIOL,,
1743835,CM,,
1338133,SOC,,
1489531,ART,,
1412335,BIOCHM,,
1391417,I S,OSCM,ECON
1471870,MKTG,,
1464983,PHIL,POL S,
1419183,MUSAP,,
1582670,ENGL,POL S,
982917,BIOL,,
1117503,POL S,,
1409213,BIOL,,
1547143,FINANC,,
1331140,DESIGN,,
1644582,BIOL,,
1627368,FINANC,CISB,
1630490,E E,,
1392185,ESS,,
1830380,BIOL,,
1393930,ENGL,,
1470437,CIV E,,
1562493,PSYCH,,
1388925,ECFS,PSYCH,
1389749,MATH,,
952578,BIOCHM,,
1574956,PSYCH,,
1409644,ECON,,
1497692,ANTH,,
1585180,ENGL,,
1593851,CHIN,SIS,
1464771,ITAL,EURO,
1471458,LSJ,,
1486671,ENTRE,I S,
1536707,POL S,,
1469772,ART,,
1727451,SPHSCX,,
1530891,BIOL,,
1408614,MKTG,,
1488365,CHEM,,
1385349,A A,,
1537597,BIOL,,
1814723,ESRM,,
1490746,ECON,,
1323366,ACMS,INFO,
1443260,BIOL,,
1399995,DRAMA,,
1665973,C SCI,,
1580922,PH,,
1406427,COM,,
1504900,CMP E,,
1411410,INFO,,
1496323,PH,,
1479749,SIS,,
1576066,DANCE,ENGL,ECO
1582012,SIS,,
1337469,COM,,
1443009,M E,,
1830199,C SCI,,
1477265,PSYCH,,
1590471,FINANC,,
1583850,BIOCHM,,
1382610,ISS O,,
1579378,HIHIME,,
1472161,ENGL,,
1478855,PSYCH,,
1567288,DESIGN,,
1627727,HIST,,
1647291,ART,,
1626572,I S,,
942772,DESIGN,C SCI,
1663074,INFO,,
1560429,BIOL,,
1307899,PSYCH,,
1472239,E E,,
1471968,ECFS,,
1493533,GEOG,,
1504638,PSYCH,,
1669595,POL S,,
1629971,E E,,
1528883,COM,,
1658572,FINANC,,
1592946,DESIGN,,
1406525,PH,,
1574434,PSYCH,,
1480715,ESRM,ANTH,
1244713,MICRO,,
1504263,M E,ACMS,
1506363,ANTH,,
1145467,COM,,
1323363,BIOCHM,,
1392171,POL S,,
1497028,POL S,,
1831132,FINANC,CISB,
847631,SOC,,
1399164,PSYCH,,
1496919,MUSAP,,
1490714,N MATR,,
1405656,EDUC,,
1564536,PH,,
1011964,ENGL,,
1722315,HIHIME,,
1477023,PSYCH,,
1483205,ECON,,
1397698,BIOL,,
1415224,BIOCHM,,
1492268,BIOL,,
1637832,C SCI,,
1124666,ECFS,,
1583223,POL S,,
1630831,ART,,
1537345,ECON,MATH,
1475713,ACMS,,
1574827,ECFS,,
1627746,I S,,
1499974,STAT,,
1403440,M E,,
1624372,NURS,,
1402284,CIV E,,
1477902,ENGL,,
1587637,FINANC,,
1409241,PSYCH,,
1477085,LSJ,,
1337833,E E,,
1397824,DENT,,
1727141,ART,,
1394373,SISA,,
1475831,SIS,,
1496970,PHYS,,
1466054,CIV E,,
1719556,PHYS,,
1338490,SOC,,
1386686,A A,,
1599640,BIOEN,,
1311078,ACCTG,MKTG,
1405657,N MATR,,
1722079,CHEM,,
1536385,SPAN,,
1339290,BIOL,,
1498386,BIOL,,
1419869,PSYCH,,
1369655,ESS,,
1246688,PHYS,,
1405711,PHYS,,
1498419,PSYCH,,
1499986,LSJ,POL S,
1636118,MEDXD,,
1727589,M E,,
1661365,ASTR,PHYS,
1578082,ESRM,,
1493758,PHYS,,
1486472,BIOCHM,,
1483087,SOC,,
1580316,INFO,,
60883,ESS,,
1505610,SPHSC,,
1496652,MICRO,BIOL,
1736497,NURSX,,
1329045,SOC,,
1484144,COM,PSYCH,
1594379,SISA,,
1392379,HCDE,,
1398449,SISA,,
1537300,CIV E,,
1587892,INFO,,
1488448,BIOCHM,,
1583203,PH,,
1577381,MKTG,ENTRE,
1333911,COM,,
1403398,EDUC,,
1306636,INFO,,
1505912,C SCI,,
1405892,ANTH,,
1580503,DRAMA,,
1583217,CIV E,,
1620320,BIOL,,
1411722,BIOL,,
1246600,NURSX,,
1477783,E E,,
1504167,COM,,
1643992,SOCS E,,
1640931,ECFS O,,
1641381,C SCI,,
1500304,ART,,
1377146,POL S,,
1415925,MICRO,,
1505431,FINANC,ENTRE,
1416482,CHEM,,
1400121,STAT,,
1495362,LSJ,,
1495760,OSCM,,
1574149,PH,,
1497650,ACCTG,FINANC,
1392644,C SCI,,
1499154,MS E,M E,
1493100,COM,,
1618066,A A,,
1383604,A A,,
1152841,NURS,,
1385977,MKTG,OSCM,
1243518,CHID,,
1406755,BIOL,,
1467885,BIOCHM,,
1629855,ANTH,,
1590071,FINANC,,
1583593,ANTH,PSYCH,
1401900,BIOCHM,,
1385745,STAT,,
1580777,INFO,,
1352734,EURO,,
1504866,COM,,
1406005,PH,,
1581272,ENTRE,MKTG,
1584905,COM,,
1394566,FINANC,,
1691666,POL S,,
1325214,ART,ECFS,
1396284,COM,,
1399029,SOC,ART H,
1470079,ANTH,,
1848010,ART,,
1629408,E E,,
1537097,ACCTG,FINANC,
1610027,NURS,,
1497856,NBIO,,
1661351,ECFS,,
1711229,CHIN,,
1725471,ACCTG,,
1396473,M E,,
1383257,HIHIME,,
1475295,MICRO,,
1585420,CIV E,,
1489947,SIS,,
1573139,MKTG,,
1326853,MATH,,
1462752,MEDXD,,
1488890,ANTH,HIST,
1489738,COM,,
1489110,ESRM,,
1388544,HIST,,
1402465,CIV E,,
1453772,MLS,,
1006632,NURSX,,
1574078,GERMAN,PSYCH,
1589319,BIOL,,
1482236,SOC,,
1167064,ENGL,,
1554385,LING,,
1567365,SIS,,
1386708,GEOG,,
1483986,BIOL,,
1043846,MATH,,
1493074,COM,,
1599146,COM,,
1400324,ESRM,,
1384896,PSYCH,,
1587408,BIOL,,
1535080,ART,,
1479852,PSYCH,,
1583585,C LIT,LSJ,
1496536,PSYCH,,
1581908,MATH,,
1328333,BIOL,,
1398723,ART,,
1519290,ISS O,,
1495313,PH,,
1463576,POL S,,
1620170,ART H,,
1417234,BIOCHM,,
1413550,ECON,,
1495014,LSJ,,
1325032,ESRM,,
1398694,ART,ECON,
1371977,PSYCH,,
1479977,BIOCHM,,
1403847,MATH,,
1573192,E E,,
1383301,BIOCHM,CHEM,
1535292,MICRO,,
1493247,CIV E,,
1490427,COM,,
1361333,ACCTG,ECON,
1476066,BIOL,,
1394660,COM,,
1409140,FINANC,,
1484630,PSYCH,,
1581035,ESRM,,
1495116,I S,,
1480551,PHIL,,
1413965,GEOG,,
1637583,ECFS O,,
1482662,INFO,,
1444876,SIS,,
1585618,SOC WC,,
1581600,ESRM,,
1691565,IND E,,
1399146,SIS,NEAR E,
1489037,BSE,,
1404120,ECON,MATH,
1219814,ENGL E,,
1408189,PH,ECFS,
1473642,BIOL,,
1402881,E E,,
1338947,B A,HIST,
1483304,RUSS,SIS,
1506254,POL S,,
1178499,GEOG,,
1414341,COM,,
1560856,BIOCHM,,
1620524,ECON,,
1442234,LING,,
1494355,CM,,
1264138,LING,,
1159754,MKTG,CISB,
1590560,BIOL,,
1716138,PH,,
1573067,COM,,
1507054,PH,,
1475321,PHYS,ASTR,
1469828,POL S,,
1659263,ACCTG,,
1822305,SOCWMH,,
1063714,PSYCH,,
1482278,A A,,
1586011,NURS,,
1540298,HIHIME,,
1494388,I S,OSCM,
1504521,ECO,,
1593816,POL S,LSJ,
1647480,COM,,
1568250,PH,,
1405494,SOC,,
1566384,SOC,,
1400449,BIOCHM,,
1726649,E E,,
1598937,ENGL,,
1828455,CIV E,,
1482668,I S X,,
1494183,MKTG,,
1822213,ESS,,
1574463,PH,,
1394638,ECON,,
1484896,COM,,
1414874,BIOCHM,,
1520170,POL S,,
1383630,E E,,
1406966,ECON,,
1614795,ECON,,
1593298,PSYCH,,
1518991,STAT,,
134505,AES,,
1341432,ENTRE,FINANC,
1340843,BIOL,,
1489955,MKTG,,
1384348,BIOL,,
1411799,M E,,
1480174,MKTG,I S,
1629494,PSYCH,,
1586526,HRMGT,MKTG,
1306592,M E,,
1477050,MST,,
1578945,ECO,,
1386458,BIOL,,
1724234,M E,,
1398748,ECON,,
1401682,E E,,
1496748,HIST,DRAMA,
1244132,A A,,
1629818,CMP E,,
1498632,SOC,,
1582479,COM,,
1415023,C SCI,,
1493114,BIOL,,
1538915,BIOL,,
1413352,E E,,
1310910,FINANC,I S,
1497714,PSYCH,,
1480537,SIS,,
1388487,COM,,
1628053,ART,,
1407640,INFO,,
1639027,SISA,,
1570903,BIOL,BIOCHM,
1341487,COM,,
1407311,BIOL,,
1454133,ENVIR,,
1411205,POL S,,
1830574,BIOCHM,,
1727740,M E,,
1584620,HA G,,
1474652,INFO,,
1401102,L ARCH,,
1486198,BIOL,,
1573397,ECON,,
1388197,BIOL,,
1574330,BIOL,,
1484631,ART H,,
1361120,C SCI,,
1329376,BIOCHM,,
1411007,BIOCHM,PSYCH,
1726962,SOC,,
1488559,COM,,
1727684,FINANC,MKTG,
1407752,CIV E,,
1562438,SOC,,
1494757,PSYCH,,
1831711,FINANC,,
1501280,SOC,,
1494922,MS E,,
1414583,BIOEN,,
1416914,N MATR,,
1500883,ACCTG,I S,
1579569,BIOEN,NBIO,
1630161,COM,,
1407187,COM,,
1472621,MKTG,I S,
1533317,BIOL,,
1416546,MS E,,
1742714,ENGL,,
1403328,MKTG,ENTRE,
1411800,MED,,
1495674,POL S,,
1498851,ANTH,,
1408120,ANTH,,
1411855,BIOL,,
1570982,FINANC,,
1493871,SOC,,
1392667,E E,,
1536728,ART,,
1555042,LSJ,,
1830589,ACMS,,
1830471,CIV E,,
1473217,COM,,
821443,ACMS,,
1578929,ECFS,,
1312848,C SCI,,
1492223,PH,,
1407382,PHARMD,,
1382965,ACCTG,FINANC,
1645575,POL S,,
1415785,I S,HRMGT,
1565412,E E,,
1469633,PH,,
1471422,COM,,
1725566,COM,,
1219728,C LIT,,
1397523,ACCTG,,
1572777,A A,MATH,
1536415,ENGL,,
1581155,DESIGN,,
1484450,FINANC,,
1589021,ECO,,
1608732,SISA,,
992141,ENGL,COM,
1582245,ENGL,,
1724688,INFO,,
1416154,M E,,
1402206,NBIO,,
1546196,HIHIME,,
1584772,POL S,,
1568416,ECFS,,
1577805,C SCI,,
1492678,M E,,
1397100,POL S,LSJ,
1820878,PSYCH,,
1659124,COM,,
1417032,HPS,PHIL,
1409377,MATH,,
1475036,ANTH,,
1497918,MST,,
1630438,BIOCHM,,
1417213,POL S,,
1308456,C SCI,JAPAN,
1486686,SOC,COM,
1496239,DESIGN,,
872954,CL ST,,
1393830,ECON,ENVIR,
1415149,BIOL,,
1589383,E E,,
1463161,OCEAN,,
1568362,HIST,SPAN,
1498593,M E,,
1646768,SPHSC,,
1386928,POL S,,
1441654,EDUCX,,
1309273,DESIGN,,
1382134,COM,,
1586456,PSYCH,,
1577437,SPHSC,,
1307281,BIOL,,
1571916,COM,,
1584646,ACMS,,
1554690,JAPAN,,
1408167,MKTG,,
1384245,CHEM E,,
1494796,M E,,
1727041,CEP,,
1623927,DESIGN,,
1588019,BIOCHM,,
1495141,BIOL,,
1417056,HRMGT,MKTG,
1393242,SOC,,
1333667,POL S,ECON,
1472165,BIOL,,
1472903,PSYCH,,
1505824,ANTH,,
1584151,ESRM,,
1570908,ECON,SIS,
1578182,MS E,,
1469625,COM,,
1482841,COM,,
1406841,PSYCH,,
1324678,ESRM,,
1383028,INFO,,
1337956,INDIV,,
1384801,ART,,
1413784,HIST,,
1588096,MKTG,CISB,
1453011,ANTH,,
1406685,INFO,,
1472308,LSJ,,
1413384,PSYCH,ART H,
1587154,M E,,
1408091,ACCTG,FINANC,
1584269,M E,,
1583413,FINANC,,
1394919,FINANC,,
1483791,LSJ,,
1549905,COM,,
1400441,PSYCH,,
1590214,CIV E,,
1332428,PHYS,,
1488536,DRAMA,,
1662478,ESRM,,
1341471,NURS,PH,
1662974,C SCI,,
1487187,ART,,
1727936,SIS,,
1490238,MATH,,
1505455,EDUC,,
1726571,E E,,
1475201,E E,ACMS,
1499626,PSYCH,SPAN,
1630594,ACMS,,
1570541,ECON,,
1491116,SOC,,
1390642,PSYCH,MICRO,BIOCHM
1312275,E E,,
1399892,FINANC,,
1379765,PHYS,,
1480105,NBIO,,
1620349,INFO,,
1399884,ACMS,,
1489783,ACCTG,ENTRE,
1485721,GEOG,,
1494740,ANTH,,
1320198,POL S,,
1475116,COM,,
1797118,LSJ,,
1402223,SPAN,,
1479601,IND E,,
1489940,GWSS,,
1374651,I S X,,
1400017,SIS,,
1588277,COM,,
1324859,ECFS,,
1635631,ARCH,,
1316757,ART H,,
1448109,POL S,,
1367355,PSYCH,,
1598575,NURS,,
1407994,ACCTGX,,
1442987,JAPAN,,
1229690,C SCI,,
1386488,MICRO,,
1308144,PSYCH,,
1329281,BIOL,,
1630539,ACCTG,I S,
1573883,POL S,,
1357701,ENVIR,,
1339473,AES,,
1506733,POL S,,
1586582,PH,,
1365247,ANTH,,
1726626,BIOL,,
1444603,ECFS,,
1575704,AFS,,
1229108,N MATR,,
1480606,COM,,
1396340,MS E,,
1469450,E E,,
1593132,MATH,,
1506483,PSYCH,,
1487195,CHEM E,,
1292865,ECO,,
1333526,BIOL,ART,
1307893,ECON,,
1406144,COM,,
1477821,ACCTG,FINANC,
1329030,DRAMA,GWSS,
1690772,MS E,,
271559,PSYCH,,
1727677,CSE M,,
1413337,BIOL,,
1488999,COM,,
1308944,SOC,,
1497196,ANTH,,
1497447,M E,,
1416153,ATM S,,
1480363,ACCTG,MKTG,
1656179,BIOL,ANTH,
1630523,CHEM E,,
1368861,PH,,
1571743,ANTH,,
1267049,BIOCHM,,
1829969,CEP,,
1507125,PHYS,,
1830213,ENGL,,
1592270,CIV E,,
1233656,HIST,BIOL,
1385822,CEP,,
1373702,MICRO,,
1472636,PH,,
1471050,FINANC,,
1567546,POL S,SOC,
1398620,BIOL,,
1328144,ACCTG,I S,
1577948,ENV H,,
1414003,ENGL,,
1528467,L ARCH,,
1480104,I S,OSCM,
1831153,SIS,,
1409353,ATM S,,
1616373,GEOG,,
1829442,SPHSCX,,
1535347,E E,,
1586464,COM,,
1444807,PHIL,,
1581718,BIOCHM,MATH,
1476057,EDUC,,
1577719,BIOL,,
1581397,ATM S,,
1497604,ESS,,
1600262,PH,,
1536649,E E,,
1621346,COM,,
1677508,A A,,
1416122,DESIGN,,
1484575,BIOL,,
1557293,PSYCH,,
1586457,COM,,
1333040,E E,,
1727222,ECON,POL S,
1490058,FINANC,,
1395092,ECON,,
1495007,PH,,
1449725,COM,SOC,
1576629,MS E,,
1333088,BIOCHM,,
1394669,COM,,
1415595,MS E,,
1505424,BIOL,,
1739584,PHIL,,
1626256,C SCI,,
1470086,CHEM,,
1271457,COM,,
1490309,HCDEE,,
1202965,CM,,
1575491,PH,,
1629840,ANTH,,
1407563,COM,,
1724218,PHYS,,
1626886,ECON,,
1579520,BIOEN,,
1339616,COM,DRAMA,
414915,ART,,
1444132,JAPAN,,
1397175,PSYCH,,
1475126,MKTG,,
1628038,M E,,
1403694,ESRM,,
1549607,SIS,,
1539858,C LIT,,
690300,ECFS O,,
1407559,HIHIME,,
1594139,ART,PSYCH,
1471656,FINANC,,
1719063,SISA,,
1497352,PHARMD,,
1407944,SPAN,,
1483900,MST,,
1591156,PH,,
1499271,COM,,
1626800,C SCI,,
1475323,ISS O,,
1396774,MATH,,
1444419,CSE M,,
1565048,SIS,,
1621492,COM,,
1064493,ESS,GEOG,
1316610,E E,,
1505093,ENGL,,
1493175,PSYCH,,
1472303,BIOCHM,BIOL,
1620177,COM,,
1483184,COM,,
1571783,ACMS,,
665873,GEOG,,
1469252,IND E,,
1395222,ARCHST,,
1472524,A A,,
1506915,CIV E,,
1471961,BIOCHM,,
750804,ISS O,,
1478993,ECON,,
1441950,ARCHST,,
1317117,FINANC,,
